2022-01-24 12:45:21,2022-01-24 12:45:21,,융합과학기술대학원,92,융합과학기술대학원,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,음악과,93,음악과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,응용공학과,94,응용공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,응용바이오공학과,95,응용바이오공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,응용생물화학부,96,응용생물화학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,의과학과,97,의과학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,의료기기산업학과,98,의료기기산업학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,의류학과,99,의류학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,의예과,100,의예과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,의학과,101,의학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,인류학과,102,인류학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,인문대학,103,인문대학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,임상간호학과,104,임상간호학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,임상의과학과,105,임상의과학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,자연과학대학,106,자연과학대학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,자유전공학부,107,자유전공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,작곡과,108,작곡과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,재료공학부,109,재료공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,전기·정보공학부,110,전기·정보공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,정책학과,111,정책학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,정치외교학부,112,정치외교학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,조경·지역시스템공학부,113,조경·지역시스템공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,조선해양공학과,114,조선해양공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,조소과,115,조소과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,종교학과,116,종교학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,중어중문학과,117,중어중문학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,지구과학교육과,118,지구과학교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,지구환경과학부,119,지구환경과학부,5,
